,NAICS,Tax Type,Total Taxable,Units,Year,location_name,location_id,naicstyp
28,33,Sales,"$122,174",28,2017 Quarter 4,Brewster/span>,2401,2
29,42,Sales,"$1,648,554",251,2017 Quarter 4,Brewster/span>,2401,2
30,44,Sales,"$4,816,745",282,2017 Quarter 4,Brewster/span>,2401,2
31,45,Sales,"$762,005",357,2017 Quarter 4,Brewster/span>,2401,2
32,48,Sales,"$5,436",4,2017 Quarter 4,Brewster/span>,2401,2
33,49,Sales,D,D,2017 Quarter 4,Brewster/span>,2401,2
34,51,Sales,"$395,853",94,2017 Quarter 4,Brewster/span>,2401,2
35,52,Sales,"$176,571",22,2017 Quarter 4,Brewster/span>,2401,2
36,53,Sales,"$430,219",35,2017 Quarter 4,Brewster/span>,2401,2
37,54,Sales,"$276,826",72,2017 Quarter 4,Brewster/span>,2401,2
38,55,Sales,D,D,2017 Quarter 4,Brewster/span>,2401,2
39,56,Sales,"$209,630",61,2017 Quarter 4,Brewster/span>,2401,2
40,61,Sales,"$13,776",13,2017 Quarter 4,Brewster/span>,2401,2
41,62,Sales,"$2,895",3,2017 Quarter 4,Brewster/span>,2401,2
42,71,Sales,"$24,111",5,2017 Quarter 4,Brewster/span>,2401,2
43,72,Sales,"$882,887",15,2017 Quarter 4,Brewster/span>,2401,2
44,81,Sales,"$449,064",43,2017 Quarter 4,Brewster/span>,2401,2
45,11,Sales,D,D,2016 Quarter 4,Brewster/span>,2401,2
46,21,Sales,D,D,2016 Quarter 4,Brewster/span>,2401,2
47,22,Sales,"$15,131",4,2016 Quarter 4,Brewster/span>,2401,2
48,23,Sales,"$1,833,034",82,2016 Quarter 4,Brewster/span>,2401,2
49,31,Sales,"$32,168",10,2016 Quarter 4,Brewster/span>,2401,2
50,32,Sales,"$302,397",21,2016 Quarter 4,Brewster/span>,2401,2
51,33,Sales,"$51,218",24,2016 Quarter 4,Brewster/span>,2401,2
52,42,Sales,"$1,592,675",239,2016 Quarter 4,Brewster/span>,2401,2
53,44,Sales,"$4,645,063",232,2016 Quarter 4,Brewster/span>,2401,2
54,45,Sales,"$615,182",320,2016 Quarter 4,Brewster/span>,2401,2
55,48,Sales,"$22,820",4,2016 Quarter 4,Brewster/span>,2401,2
56,49,Sales,D,D,2016 Quarter 4,Brewster/span>,2401,2
57,51,Sales,"$522,597",90,2016 Quarter 4,Brewster/span>,2401,2
58,52,Sales,"$639,473",24,2016 Quarter 4,Brewster/span>,2401,2
59,53,Sales,"$471,872",38,2016 Quarter 4,Brewster/span>,2401,2
60,54,Sales,"$267,378",69,2016 Quarter 4,Brewster/span>,2401,2
61,55,Sales,D,D,2016 Quarter 4,Brewster/span>,2401,2
62,56,Sales,"$164,787",54,2016 Quarter 4,Brewster/span>,2401,2
63,61,Sales,"$6,533",16,2016 Quarter 4,Brewster/span>,2401,2
64,62,Sales,"$4,150",4,2016 Quarter 4,Brewster/span>,2401,2
65,71,Sales,"$24,023",5,2016 Quarter 4,Brewster/span>,2401,2
66,72,Sales,"$932,058",13,2016 Quarter 4,Brewster/span>,2401,2
67,81,Sales,"$495,163",43,2016 Quarter 4,Brewster/span>,2401,2
68,11,Sales,D,D,2016 Quarter 3,Brewster/span>,2401,2
69,21,Sales,D,D,2016 Quarter 3,Brewster/span>,2401,2
70,22,Sales,"$53,757",3,2016 Quarter 3,Brewster/span>,2401,2
71,23,Sales,"$2,400,582",75,2016 Quarter 3,Brewster/span>,2401,2
72,31,Sales,"$54,397",8,2016 Quarter 3,Brewster/span>,2401,2
73,32,Sales,"$296,348",23,2016 Quarter 3,Brewster/span>,2401,2
74,33,Sales,"$42,957",15,2016 Quarter 3,Brewster/span>,2401,2
75,42,Sales,"$2,459,659",228,2016 Quarter 3,Brewster/span>,2401,2
76,44,Sales,"$5,913,965",194,2016 Quarter 3,Brewster/span>,2401,2
77,45,Sales,"$691,672",255,2016 Quarter 3,Brewster/span>,2401,2
78,48,Sales,"$32,901",3,2016 Quarter 3,Brewster/span>,2401,2
79,49,Sales,D,D,2016 Quarter 3,Brewster/span>,2401,2
80,51,Sales,"$587,313",84,2016 Quarter 3,Brewster/span>,2401,2
81,52,Sales,"$414,497",22,2016 Quarter 3,Brewster/span>,2401,2
82,53,Sales,"$344,390",45,2016 Quarter 3,Brewster/span>,2401,2
83,54,Sales,"$311,021",57,2016 Quarter 3,Brewster/span>,2401,2
84,56,Sales,"$175,567",52,2016 Quarter 3,Brewster/span>,2401,2
85,61,Sales,"$12,956",8,2016 Quarter 3,Brewster/span>,2401,2
86,62,Sales,"$3,733",5,2016 Quarter 3,Brewster/span>,2401,2
87,71,Sales,"$31,215",4,2016 Quarter 3,Brewster/span>,2401,2
88,72,Sales,"$1,125,284",12,2016 Quarter 3,Brewster/span>,2401,2
89,81,Sales,"$457,055",41,2016 Quarter 3,Brewster/span>,2401,2
90,92,Sales,D,D,2016 Quarter 3,Brewster/span>,2401,2
91,11,Sales,D,D,2016 Quarter 2,Brewster/span>,2401,2
92,21,Sales,D,D,2016 Quarter 2,Brewster/span>,2401,2
93,22,Sales,D,D,2016 Quarter 2,Brewster/span>,2401,2
94,23,Sales,"$1,624,973",74,2016 Quarter 2,Brewster/span>,2401,2
95,31,Sales,"$70,193",10,2016 Quarter 2,Brewster/span>,2401,2
96,32,Sales,"$632,771",20,2016 Quarter 2,Brewster/span>,2401,2
97,33,Sales,"$36,876",17,2016 Quarter 2,Brewster/span>,2401,2
98,42,Sales,"$2,950,895",235,2016 Quarter 2,Brewster/span>,2401,2
99,44,Sales,"$4,421,048",190,2016 Quarter 2,Brewster/span>,2401,2
100,45,Sales,"$790,406",245,2016 Quarter 2,Brewster/span>,2401,2
101,48,Sales,"$30,698",3,2016 Quarter 2,Brewster/span>,2401,2
102,49,Sales,D,D,2016 Quarter 2,Brewster/span>,2401,2
103,51,Sales,"$461,023",73,2016 Quarter 2,Brewster/span>,2401,2
104,52,Sales,"$863,443",24,2016 Quarter 2,Brewster/span>,2401,2
105,53,Sales,"$339,854",39,2016 Quarter 2,Brewster/span>,2401,2
106,54,Sales,"$160,042",48,2016 Quarter 2,Brewster/span>,2401,2
107,56,Sales,"$154,215",43,2016 Quarter 2,Brewster/span>,2401,2
108,61,Sales,"$4,358",15,2016 Quarter 2,Brewster/span>,2401,2
109,62,Sales,"$3,504",5,2016 Quarter 2,Brewster/span>,2401,2
110,71,Sales,D,D,2016 Quarter 2,Brewster/span>,2401,2
111,72,Sales,"$470,490",10,2016 Quarter 2,Brewster/span>,2401,2
112,81,Sales,"$443,387",36,2016 Quarter 2,Brewster/span>,2401,2
113,92,Sales,D,D,2016 Quarter 2,Brewster/span>,2401,2
114,21,Sales,D,D,2016 Quarter 1,Brewster/span>,2401,2
115,22,Sales,D,D,2016 Quarter 1,Brewster/span>,2401,2
116,23,Sales,"$998,059",64,2016 Quarter 1,Brewster/span>,2401,2
117,31,Sales,"$22,241",8,2016 Quarter 1,Brewster/span>,2401,2
118,32,Sales,"$66,278",22,2016 Quarter 1,Brewster/span>,2401,2
119,33,Sales,"$54,344",19,2016 Quarter 1,Brewster/span>,2401,2
120,42,Sales,"$1,801,337",213,2016 Quarter 1,Brewster/span>,2401,2
121,44,Sales,"$3,369,267",168,2016 Quarter 1,Brewster/span>,2401,2
122,45,Sales,"$492,014",258,2016 Quarter 1,Brewster/span>,2401,2
123,48,Sales,D,D,2016 Quarter 1,Brewster/span>,2401,2
124,49,Sales,D,D,2016 Quarter 1,Brewster/span>,2401,2
125,51,Sales,"$490,765",74,2016 Quarter 1,Brewster/span>,2401,2
126,52,Sales,"$174,456",21,2016 Quarter 1,Brewster/span>,2401,2
127,53,Sales,"$649,459",40,2016 Quarter 1,Brewster/span>,2401,2
128,54,Sales,"$190,092",44,2016 Quarter 1,Brewster/span>,2401,2
129,56,Sales,"$140,938",39,2016 Quarter 1,Brewster/span>,2401,2
130,61,Sales,"$3,887",9,2016 Quarter 1,Brewster/span>,2401,2
131,62,Sales,"$3,760",4,2016 Quarter 1,Brewster/span>,2401,2
132,71,Sales,D,D,2016 Quarter 1,Brewster/span>,2401,2
133,72,Sales,"$239,719",8,2016 Quarter 1,Brewster/span>,2401,2
134,81,Sales,"$415,635",33,2016 Quarter 1,Brewster/span>,2401,2
135,11,Sales,D,D,2016 Annual ,Brewster/span>,2401,2
136,21,Sales,D,D,2016 Annual ,Brewster/span>,2401,2
137,22,Sales,"$173,878",4,2016 Annual ,Brewster/span>,2401,2
138,23,Sales,"$6,856,648",142,2016 Annual ,Brewster/span>,2401,2
139,31,Sales,"$178,999",19,2016 Annual ,Brewster/span>,2401,2
140,32,Sales,"$1,602,013",40,2016 Annual ,Brewster/span>,2401,2
141,33,Sales,"$185,196",40,2016 Annual ,Brewster/span>,2401,2
142,42,Sales,"$8,496,487",412,2016 Annual ,Brewster/span>,2401,2
143,44,Sales,"$18,354,909",350,2016 Annual ,Brewster/span>,2401,2
144,45,Sales,"$2,587,597",486,2016 Annual ,Brewster/span>,2401,2
145,48,Sales,"$104,054",5,2016 Annual ,Brewster/span>,2401,2
146,49,Sales,"$4,531",3,2016 Annual ,Brewster/span>,2401,2
147,51,Sales,"$2,058,523",121,2016 Annual ,Brewster/span>,2401,2
148,52,Sales,"$2,233,680",32,2016 Annual ,Brewster/span>,2401,2
149,53,Sales,"$1,663,800",67,2016 Annual ,Brewster/span>,2401,2
150,54,Sales,"$928,780",102,2016 Annual ,Brewster/span>,2401,2
151,55,Sales,D,D,2016 Annual ,Brewster/span>,2401,2
152,56,Sales,"$638,646",85,2016 Annual ,Brewster/span>,2401,2
153,61,Sales,"$27,734",28,2016 Annual ,Brewster/span>,2401,2
154,62,Sales,"$15,147",7,2016 Annual ,Brewster/span>,2401,2
155,71,Sales,"$91,968",7,2016 Annual ,Brewster/span>,2401,2
156,72,Sales,"$2,767,551",15,2016 Annual ,Brewster/span>,2401,2
157,81,Sales,"$1,811,163",66,2016 Annual ,Brewster/span>,2401,2
158,92,Sales,$519,3,2016 Annual ,Brewster/span>,2401,2
159,11,Sales,D,D,2015 Quarter 4,Brewster/span>,2401,2
160,21,Sales,D,D,2015 Quarter 4,Brewster/span>,2401,2
161,22,Sales,D,D,2015 Quarter 4,Brewster/span>,2401,2
162,23,Sales,"$1,305,985",83,2015 Quarter 4,Brewster/span>,2401,2
163,31,Sales,"$24,824",12,2015 Quarter 4,Brewster/span>,2401,2
164,32,Sales,"$704,589",26,2015 Quarter 4,Brewster/span>,2401,2
165,33,Sales,"$190,586",23,2015 Quarter 4,Brewster/span>,2401,2
166,42,Sales,"$1,745,430",245,2015 Quarter 4,Brewster/span>,2401,2
167,44,Sales,"$4,342,649",196,2015 Quarter 4,Brewster/span>,2401,2
168,45,Sales,"$613,479",304,2015 Quarter 4,Brewster/span>,2401,2
169,48,Sales,"$35,805",3,2015 Quarter 4,Brewster/span>,2401,2
170,49,Sales,D,D,2015 Quarter 4,Brewster/span>,2401,2
171,51,Sales,"$541,484",84,2015 Quarter 4,Brewster/span>,2401,2
172,52,Sales,"$518,603",20,2015 Quarter 4,Brewster/span>,2401,2
173,53,Sales,"$420,712",33,2015 Quarter 4,Brewster/span>,2401,2
174,54,Sales,"$145,780",44,2015 Quarter 4,Brewster/span>,2401,2
175,56,Sales,"$82,621",48,2015 Quarter 4,Brewster/span>,2401,2
176,61,Sales,"$3,242",8,2015 Quarter 4,Brewster/span>,2401,2
177,62,Sales,"$4,145",3,2015 Quarter 4,Brewster/span>,2401,2
178,71,Sales,"$22,247",4,2015 Quarter 4,Brewster/span>,2401,2
179,72,Sales,"$319,054",11,2015 Quarter 4,Brewster/span>,2401,2
180,81,Sales,"$463,841",43,2015 Quarter 4,Brewster/span>,2401,2
181,11,Sales,D,D,2015 Quarter 3,Brewster/span>,2401,2
182,21,Sales,D,D,2015 Quarter 3,Brewster/span>,2401,2
183,22,Sales,D,D,2015 Quarter 3,Brewster/span>,2401,2
184,23,Sales,"$1,167,081",79,2015 Quarter 3,Brewster/span>,2401,2
185,31,Sales,"$25,398",7,2015 Quarter 3,Brewster/span>,2401,2
186,32,Sales,"$229,939",23,2015 Quarter 3,Brewster/span>,2401,2
187,33,Sales,"$45,621",12,2015 Quarter 3,Brewster/span>,2401,2
188,42,Sales,"$2,020,169",224,2015 Quarter 3,Brewster/span>,2401,2
189,44,Sales,"$5,609,468",171,2015 Quarter 3,Brewster/span>,2401,2
190,45,Sales,"$665,170",250,2015 Quarter 3,Brewster/span>,2401,2
191,48,Sales,D,D,2015 Quarter 3,Brewster/span>,2401,2
192,49,Sales,D,D,2015 Quarter 3,Brewster/span>,2401,2
193,51,Sales,"$532,717",75,2015 Quarter 3,Brewster/span>,2401,2
194,52,Sales,"$344,655",21,2015 Quarter 3,Brewster/span>,2401,2
195,53,Sales,"$729,742",38,2015 Quarter 3,Brewster/span>,2401,2
196,54,Sales,"$211,814",42,2015 Quarter 3,Brewster/span>,2401,2
197,56,Sales,"$136,703",50,2015 Quarter 3,Brewster/span>,2401,2
198,61,Sales,"$13,180",12,2015 Quarter 3,Brewster/span>,2401,2
199,62,Sales,"$3,894",4,2015 Quarter 3,Brewster/span>,2401,2
200,71,Sales,"$35,042",4,2015 Quarter 3,Brewster/span>,2401,2
201,72,Sales,"$1,032,972",10,2015 Quarter 3,Brewster/span>,2401,2
202,81,Sales,"$482,168",32,2015 Quarter 3,Brewster/span>,2401,2
203,92,Sales,D,D,2015 Quarter 3,Brewster/span>,2401,2
204,11,Sales,"$3,846",3,2015 Quarter 2,Brewster/span>,2401,2
205,21,Sales,D,D,2015 Quarter 2,Brewster/span>,2401,2
206,22,Sales,D,D,2015 Quarter 2,Brewster/span>,2401,2
207,23,Sales,"$1,503,551",82,2015 Quarter 2,Brewster/span>,2401,2
208,31,Sales,"$29,396",10,2015 Quarter 2,Brewster/span>,2401,2
209,32,Sales,"$23,936",17,2015 Quarter 2,Brewster/span>,2401,2
210,33,Sales,"$45,455",21,2015 Quarter 2,Brewster/span>,2401,2
211,42,Sales,"$2,654,518",224,2015 Quarter 2,Brewster/span>,2401,2
212,44,Sales,"$4,723,004",166,2015 Quarter 2,Brewster/span>,2401,2
213,45,Sales,"$613,063",232,2015 Quarter 2,Brewster/span>,2401,2
214,48,Sales,D,D,2015 Quarter 2,Brewster/span>,2401,2
215,49,Sales,D,D,2015 Quarter 2,Brewster/span>,2401,2
216,51,Sales,"$775,010",66,2015 Quarter 2,Brewster/span>,2401,2
217,52,Sales,"$274,269",24,2015 Quarter 2,Brewster/span>,2401,2
218,53,Sales,"$309,272",31,2015 Quarter 2,Brewster/span>,2401,2
219,54,Sales,"$149,969",42,2015 Quarter 2,Brewster/span>,2401,2
220,56,Sales,"$93,998",33,2015 Quarter 2,Brewster/span>,2401,2
221,61,Sales,"$4,677",12,2015 Quarter 2,Brewster/span>,2401,2
222,62,Sales,"$3,271",4,2015 Quarter 2,Brewster/span>,2401,2
223,71,Sales,D,D,2015 Quarter 2,Brewster/span>,2401,2
224,72,Sales,"$963,666",11,2015 Quarter 2,Brewster/span>,2401,2
225,81,Sales,"$385,984",36,2015 Quarter 2,Brewster/span>,2401,2
226,21,Sales,D,D,2015 Quarter 1,Brewster/span>,2401,2
227,22,Sales,"$11,448",3,2015 Quarter 1,Brewster/span>,2401,2
228,23,Sales,"$734,788",68,2015 Quarter 1,Brewster/span>,2401,2
229,31,Sales,"$16,463",4,2015 Quarter 1,Brewster/span>,2401,2
230,32,Sales,"$14,328",19,2015 Quarter 1,Brewster/span>,2401,2
231,33,Sales,"$53,644",19,2015 Quarter 1,Brewster/span>,2401,2
232,42,Sales,"$1,621,860",217,2015 Quarter 1,Brewster/span>,2401,2
233,44,Sales,"$3,925,272",160,2015 Quarter 1,Brewster/span>,2401,2
234,45,Sales,"$452,391",218,2015 Quarter 1,Brewster/span>,2401,2
235,48,Sales,"$3,263",4,2015 Quarter 1,Brewster/span>,2401,2
236,49,Sales,D,D,2015 Quarter 1,Brewster/span>,2401,2
237,51,Sales,"$426,355",78,2015 Quarter 1,Brewster/span>,2401,2
238,52,Sales,"$493,592",21,2015 Quarter 1,Brewster/span>,2401,2
239,53,Sales,"$349,956",37,2015 Quarter 1,Brewster/span>,2401,2
240,54,Sales,"$134,519",32,2015 Quarter 1,Brewster/span>,2401,2
241,56,Sales,"$139,408",36,2015 Quarter 1,Brewster/span>,2401,2
242,61,Sales,"$2,239",10,2015 Quarter 1,Brewster/span>,2401,2
243,62,Sales,"$3,826",3,2015 Quarter 1,Brewster/span>,2401,2
244,71,Sales,"$27,207",3,2015 Quarter 1,Brewster/span>,2401,2
245,72,Sales,"$654,807",8,2015 Quarter 1,Brewster/span>,2401,2
246,81,Sales,"$349,768",27,2015 Quarter 1,Brewster/span>,2401,2
247,92,Sales,D,D,2015 Quarter 1,Brewster/span>,2401,2
248,11,Sales,"$6,474",4,2015 Annual ,Brewster/span>,2401,2
249,21,Sales,D,D,2015 Annual ,Brewster/span>,2401,2
250,22,Sales,"$101,009",3,2015 Annual ,Brewster/span>,2401,2
251,23,Sales,"$4,710,994",152,2015 Annual ,Brewster/span>,2401,2
252,31,Sales,"$96,081",17,2015 Annual ,Brewster/span>,2401,2
253,32,Sales,"$996,138",36,2015 Annual ,Brewster/span>,2401,2
254,33,Sales,"$335,306",39,2015 Annual ,Brewster/span>,2401,2
255,42,Sales,"$7,998,117",392,2015 Annual ,Brewster/span>,2401,2
256,44,Sales,"$18,597,583",295,2015 Annual ,Brewster/span>,2401,2
257,45,Sales,"$2,349,912",439,2015 Annual ,Brewster/span>,2401,2
258,48,Sales,"$241,027",5,2015 Annual ,Brewster/span>,2401,2
259,49,Sales,D,D,2015 Annual ,Brewster/span>,2401,2
260,51,Sales,"$2,280,772",121,2015 Annual ,Brewster/span>,2401,2
261,52,Sales,"$1,631,789",31,2015 Annual ,Brewster/span>,2401,2
262,53,Sales,"$1,819,343",55,2015 Annual ,Brewster/span>,2401,2
263,54,Sales,"$643,012",68,2015 Annual ,Brewster/span>,2401,2
264,56,Sales,"$451,800",67,2015 Annual ,Brewster/span>,2401,2
265,61,Sales,"$22,437",21,2015 Annual ,Brewster/span>,2401,2
266,62,Sales,"$15,136",5,2015 Annual ,Brewster/span>,2401,2
267,71,Sales,"$103,428",7,2015 Annual ,Brewster/span>,2401,2
268,72,Sales,"$2,970,499",14,2015 Annual ,Brewster/span>,2401,2
269,81,Sales,"$1,685,051",61,2015 Annual ,Brewster/span>,2401,2
270,92,Sales,D,D,2015 Annual ,Brewster/span>,2401,2
271,11,Sales,"$5,525",4,2014 Quarter 4,Brewster/span>,2401,2
272,21,Sales,D,D,2014 Quarter 4,Brewster/span>,2401,2
273,22,Sales,D,D,2014 Quarter 4,Brewster/span>,2401,2
274,23,Sales,"$2,449,030",93,2014 Quarter 4,Brewster/span>,2401,2
275,31,Sales,"$14,542",8,2014 Quarter 4,Brewster/span>,2401,2
276,32,Sales,"$6,840",20,2014 Quarter 4,Brewster/span>,2401,2
277,33,Sales,"$82,660",21,2014 Quarter 4,Brewster/span>,2401,2
278,42,Sales,"$1,753,936",241,2014 Quarter 4,Brewster/span>,2401,2
279,44,Sales,"$4,623,074",182,2014 Quarter 4,Brewster/span>,2401,2
280,45,Sales,"$668,531",249,2014 Quarter 4,Brewster/span>,2401,2
281,48,Sales,"$18,626",3,2014 Quarter 4,Brewster/span>,2401,2
282,49,Sales,D,D,2014 Quarter 4,Brewster/span>,2401,2
283,51,Sales,"$466,087",81,2014 Quarter 4,Brewster/span>,2401,2
284,52,Sales,"$218,232",20,2014 Quarter 4,Brewster/span>,2401,2
285,53,Sales,"$662,430",41,2014 Quarter 4,Brewster/span>,2401,2
286,54,Sales,"$166,281",45,2014 Quarter 4,Brewster/span>,2401,2
287,56,Sales,"$115,448",43,2014 Quarter 4,Brewster/span>,2401,2
288,61,Sales,"$6,193",8,2014 Quarter 4,Brewster/span>,2401,2
289,62,Sales,"$9,041",3,2014 Quarter 4,Brewster/span>,2401,2
290,71,Sales,"$19,800",4,2014 Quarter 4,Brewster/span>,2401,2
291,72,Sales,"$793,860",11,2014 Quarter 4,Brewster/span>,2401,2
292,81,Sales,"$374,333",35,2014 Quarter 4,Brewster/span>,2401,2
293,11,Sales,"$7,389",3,2014 Quarter 3,Brewster/span>,2401,2
294,21,Sales,D,D,2014 Quarter 3,Brewster/span>,2401,2
295,22,Sales,"$38,413",3,2014 Quarter 3,Brewster/span>,2401,2
296,23,Sales,"$1,247,941",82,2014 Quarter 3,Brewster/span>,2401,2
297,31,Sales,"$20,480",4,2014 Quarter 3,Brewster/span>,2401,2
298,32,Sales,"$5,532",16,2014 Quarter 3,Brewster/span>,2401,2
299,33,Sales,"$69,067",18,2014 Quarter 3,Brewster/span>,2401,2
300,42,Sales,"$2,373,195",222,2014 Quarter 3,Brewster/span>,2401,2
301,44,Sales,"$5,661,252",168,2014 Quarter 3,Brewster/span>,2401,2
302,45,Sales,"$708,336",208,2014 Quarter 3,Brewster/span>,2401,2
303,48,Sales,D,D,2014 Quarter 3,Brewster/span>,2401,2
304,49,Sales,D,D,2014 Quarter 3,Brewster/span>,2401,2
305,51,Sales,"$394,127",77,2014 Quarter 3,Brewster/span>,2401,2
306,52,Sales,"$228,566",24,2014 Quarter 3,Brewster/span>,2401,2
307,53,Sales,"$392,658",37,2014 Quarter 3,Brewster/span>,2401,2
308,54,Sales,"$169,245",39,2014 Quarter 3,Brewster/span>,2401,2
309,56,Sales,"$128,433",44,2014 Quarter 3,Brewster/span>,2401,2
310,61,Sales,"$6,178",14,2014 Quarter 3,Brewster/span>,2401,2
311,62,Sales,"$11,092",5,2014 Quarter 3,Brewster/span>,2401,2
312,71,Sales,"$25,343",4,2014 Quarter 3,Brewster/span>,2401,2
313,72,Sales,"$1,077,816",9,2014 Quarter 3,Brewster/span>,2401,2
314,81,Sales,"$414,263",32,2014 Quarter 3,Brewster/span>,2401,2
315,92,Sales,D,D,2014 Quarter 3,Brewster/span>,2401,2
316,11,Sales,"$7,949",3,2014 Quarter 2,Brewster/span>,2401,2
317,21,Sales,D,D,2014 Quarter 2,Brewster/span>,2401,2
318,22,Sales,"$38,831",3,2014 Quarter 2,Brewster/span>,2401,2
319,23,Sales,"$1,521,659",80,2014 Quarter 2,Brewster/span>,2401,2
320,31,Sales,"$16,027",9,2014 Quarter 2,Brewster/span>,2401,2
321,32,Sales,"$6,786",17,2014 Quarter 2,Brewster/span>,2401,2
322,33,Sales,"$61,957",12,2014 Quarter 2,Brewster/span>,2401,2
323,42,Sales,"$3,411,177",228,2014 Quarter 2,Brewster/span>,2401,2
324,44,Sales,"$4,640,284",170,2014 Quarter 2,Brewster/span>,2401,2
325,45,Sales,"$544,023",217,2014 Quarter 2,Brewster/span>,2401,2
326,48,Sales,"$23,954",3,2014 Quarter 2,Brewster/span>,2401,2
327,49,Sales,D,D,2014 Quarter 2,Brewster/span>,2401,2
328,51,Sales,"$482,287",83,2014 Quarter 2,Brewster/span>,2401,2
329,52,Sales,"$216,585",19,2014 Quarter 2,Brewster/span>,2401,2
330,53,Sales,"$427,081",35,2014 Quarter 2,Brewster/span>,2401,2
331,54,Sales,"$221,189",43,2014 Quarter 2,Brewster/span>,2401,2
332,56,Sales,"$53,148",40,2014 Quarter 2,Brewster/span>,2401,2
333,61,Sales,"$5,435",11,2014 Quarter 2,Brewster/span>,2401,2
334,62,Sales,"$5,366",3,2014 Quarter 2,Brewster/span>,2401,2
335,71,Sales,"$12,940",3,2014 Quarter 2,Brewster/span>,2401,2
336,72,Sales,"$880,356",11,2014 Quarter 2,Brewster/span>,2401,2
337,81,Sales,"$444,425",29,2014 Quarter 2,Brewster/span>,2401,2
338,92,Sales,D,D,2014 Quarter 2,Brewster/span>,2401,2
339,11,Sales,D,D,2014 Quarter 1,Brewster/span>,2401,2
340,21,Sales,D,D,2014 Quarter 1,Brewster/span>,2401,2
341,22,Sales,"$20,063",3,2014 Quarter 1,Brewster/span>,2401,2
342,23,Sales,"$1,770,349",66,2014 Quarter 1,Brewster/span>,2401,2
343,31,Sales,"$5,773",7,2014 Quarter 1,Brewster/span>,2401,2
344,32,Sales,"$6,018",16,2014 Quarter 1,Brewster/span>,2401,2
345,33,Sales,"$198,554",22,2014 Quarter 1,Brewster/span>,2401,2
346,42,Sales,"$1,640,701",218,2014 Quarter 1,Brewster/span>,2401,2
347,44,Sales,"$3,464,700",146,2014 Quarter 1,Brewster/span>,2401,2
348,45,Sales,"$619,211",199,2014 Quarter 1,Brewster/span>,2401,2
349,48,Sales,"$1,682",4,2014 Quarter 1,Brewster/span>,2401,2
350,49,Sales,D,D,2014 Quarter 1,Brewster/span>,2401,2
351,51,Sales,"$419,458",73,2014 Quarter 1,Brewster/span>,2401,2
352,52,Sales,"$208,400",18,2014 Quarter 1,Brewster/span>,2401,2
353,53,Sales,"$224,078",36,2014 Quarter 1,Brewster/span>,2401,2
354,54,Sales,"$191,837",40,2014 Quarter 1,Brewster/span>,2401,2
355,56,Sales,"$78,862",32,2014 Quarter 1,Brewster/span>,2401,2
356,61,Sales,"$1,807",8,2014 Quarter 1,Brewster/span>,2401,2
357,62,Sales,"$9,761",7,2014 Quarter 1,Brewster/span>,2401,2
358,71,Sales,D,D,2014 Quarter 1,Brewster/span>,2401,2
359,72,Sales,"$604,031",8,2014 Quarter 1,Brewster/span>,2401,2
360,81,Sales,"$353,168",30,2014 Quarter 1,Brewster/span>,2401,2
361,92,Sales,D,D,2014 Quarter 1,Brewster/span>,2401,2
362,11,Sales,"$31,103",5,2014 Annual ,Brewster/span>,2401,2
