county_name,location_name,location_id,date,sales,units
Adams County,Hatton,101,2005-01-01,108821,86
Adams County,Hatton,101,2006-01-01,156421,79
Adams County,Hatton,101,2007-01-01,170587,81
Adams County,Hatton,101,2008-01-01,277115,109
Adams County,Hatton,101,2009-01-01,331456,117
Adams County,Hatton,101,2010-01-01,227229,96
Adams County,Hatton,101,2011-01-01,316254,129
Adams County,Hatton,101,2012-01-01,270711,103
Adams County,Hatton,101,2013-01-01,721869,157
Adams County,Hatton,101,2014-01-01,445856,149
Adams County,Hatton,101,2015-01-01,322488,174
Adams County,Hatton,101,2016-01-01,551728,190
Adams County,Lind,102,2005-01-01,4736959,434
Adams County,Lind,102,2006-01-01,5165469,470
Adams County,Lind,102,2007-01-01,4662688,512
Adams County,Lind,102,2008-01-01,4725468,605
Adams County,Lind,102,2009-01-01,3520846,619
Adams County,Lind,102,2010-01-01,3537464,623
Adams County,Lind,102,2011-01-01,3571970,665
Adams County,Lind,102,2012-01-01,3935957,665
Adams County,Lind,102,2013-01-01,6762993,742
Adams County,Lind,102,2014-01-01,8156134,768
Adams County,Lind,102,2015-01-01,3910850,743
Adams County,Lind,102,2016-01-01,3843104,801
Adams County,Othello,103,2005-01-01,104898927,1679
Adams County,Othello,103,2006-01-01,104809797,1775
Adams County,Othello,103,2007-01-01,122706617,1834
Adams County,Othello,103,2008-01-01,146204243,2388
Adams County,Othello,103,2009-01-01,139143332,2670
Adams County,Othello,103,2010-01-01,124003483,2830
Adams County,Othello,103,2011-01-01,139628738,2998
Adams County,Othello,103,2012-01-01,139977485,3062
Adams County,Othello,103,2013-01-01,143684898,3146
Adams County,Othello,103,2014-01-01,147218496,3312
Adams County,Othello,103,2015-01-01,153660170,3434
Adams County,Othello,103,2016-01-01,167473394,3809
Adams County,Ritzville,104,2005-01-01,27230060,971
Adams County,Ritzville,104,2006-01-01,27152689,1007
Adams County,Ritzville,104,2007-01-01,25664231,1048
Adams County,Ritzville,104,2008-01-01,31237947,1379
Adams County,Ritzville,104,2009-01-01,29359735,1532
Adams County,Ritzville,104,2010-01-01,29769899,1603
Adams County,Ritzville,104,2011-01-01,31399187,1700
Adams County,Ritzville,104,2012-01-01,29666897,1747
Adams County,Ritzville,104,2013-01-01,36889254,1801
Adams County,Ritzville,104,2014-01-01,36995707,1925
Adams County,Ritzville,104,2015-01-01,44338156,1996
Adams County,Ritzville,104,2016-01-01,41487268,2189
Adams County,Unincorporated Adams County,100,2005-01-01,24031637,715
Adams County,Unincorporated Adams County,100,2006-01-01,22815826,652
Adams County,Unincorporated Adams County,100,2007-01-01,29791289,659
Adams County,Unincorporated Adams County,100,2008-01-01,38266394,1051
Adams County,Unincorporated Adams County,100,2009-01-01,37435717,1352
Adams County,Unincorporated Adams County,100,2010-01-01,42277383,1474
Adams County,Unincorporated Adams County,100,2011-01-01,69817203,1679
Adams County,Unincorporated Adams County,100,2012-01-01,68317453,1778
Adams County,Unincorporated Adams County,100,2013-01-01,87280393,1838
Adams County,Unincorporated Adams County,100,2014-01-01,89856574,1956
Adams County,Unincorporated Adams County,100,2015-01-01,68851992,2054
Adams County,Unincorporated Adams County,100,2016-01-01,70909397,2194
Adams County,Washtucna,105,2005-01-01,739843,222
Adams County,Washtucna,105,2006-01-01,1005340,242
Adams County,Washtucna,105,2007-01-01,932918,264
Adams County,Washtucna,105,2008-01-01,1465713,305
Adams County,Washtucna,105,2009-01-01,1770349,315
Adams County,Washtucna,105,2010-01-01,1040257,325
Adams County,Washtucna,105,2011-01-01,3117063,344
Adams County,Washtucna,105,2012-01-01,1171410,358
Adams County,Washtucna,105,2013-01-01,1314397,381
Adams County,Washtucna,105,2014-01-01,1200238,384
Adams County,Washtucna,105,2015-01-01,919181,425
Adams County,Washtucna,105,2016-01-01,1278088,436
Asotin County,Asotin (City),201,2005-01-01,6220261,579
Asotin County,Asotin (City),201,2006-01-01,5908870,602
Asotin County,Asotin (City),201,2007-01-01,5146628,638
Asotin County,Asotin (City),201,2008-01-01,7122577,788
Asotin County,Asotin (City),201,2009-01-01,5421207,827
Asotin County,Asotin (City),201,2010-01-01,5036103,858
Asotin County,Asotin (City),201,2011-01-01,5123113,903
Asotin County,Asotin (City),201,2012-01-01,5024085,948
Asotin County,Asotin (City),201,2013-01-01,5966792,991
Asotin County,Asotin (City),201,2014-01-01,6966736,1037
Asotin County,Asotin (City),201,2015-01-01,6697353,1107
Asotin County,Asotin (City),201,2016-01-01,7162241,1260
Asotin County,Clarkston,202,2005-01-01,129179049,1951
Asotin County,Clarkston,202,2006-01-01,141797059,2088
Asotin County,Clarkston,202,2007-01-01,149433105,2213
Asotin County,Clarkston,202,2008-01-01,153348118,2781
Asotin County,Clarkston,202,2009-01-01,176693936,3027
Asotin County,Clarkston,202,2010-01-01,210541772,3098
Asotin County,Clarkston,202,2011-01-01,215292192,3211
Asotin County,Clarkston,202,2012-01-01,211103921,3337
Asotin County,Clarkston,202,2013-01-01,224742266,3465
Asotin County,Clarkston,202,2014-01-01,228414062,3735
Asotin County,Clarkston,202,2015-01-01,233783640,3881
Asotin County,Clarkston,202,2016-01-01,246309146,4294
Asotin County,Unincorporated Asotin County,200,2005-01-01,30011062,556
Asotin County,Unincorporated Asotin County,200,2006-01-01,34279846,591
Asotin County,Unincorporated Asotin County,200,2007-01-01,35017332,660
Asotin County,Unincorporated Asotin County,200,2008-01-01,37676307,962
Asotin County,Unincorporated Asotin County,200,2009-01-01,38811885,1208
Asotin County,Unincorporated Asotin County,200,2010-01-01,33806446,1333
Asotin County,Unincorporated Asotin County,200,2011-01-01,32580257,1454
Asotin County,Unincorporated Asotin County,200,2012-01-01,34916815,1519
Asotin County,Unincorporated Asotin County,200,2013-01-01,39155092,1595
Asotin County,Unincorporated Asotin County,200,2014-01-01,42033234,1734
Asotin County,Unincorporated Asotin County,200,2015-01-01,45203948,1875
Asotin County,Unincorporated Asotin County,200,2016-01-01,48870744,2230
Benton County,Benton (City),301,2005-01-01,19877639,1220
Benton County,Benton (City),301,2006-01-01,20406470,1284
Benton County,Benton (City),301,2007-01-01,24166206,1346
Benton County,Benton (City),301,2008-01-01,37053946,1786
Benton County,Benton (City),301,2009-01-01,31982430,1958
Benton County,Benton (City),301,2010-01-01,34775042,2110
Benton County,Benton (City),301,2011-01-01,32524797,2185
Benton County,Benton (City),301,2012-01-01,36229424,2273
Benton County,Benton (City),301,2013-01-01,38868843,2445
Benton County,Benton (City),301,2014-01-01,38010557,2542
Benton County,Benton (City),301,2015-01-01,36291918,2786
Benton County,Benton (City),301,2016-01-01,42311811,3078
Benton County,Benton County PTBA,333,2005-01-01,65015364,558
Benton County,Benton County PTBA,333,2006-01-01,41215299,651
Benton County,Benton County PTBA,333,2007-01-01,87917270,665
Benton County,Benton County PTBA,333,2008-01-01,63464003,1101
Benton County,Benton County PTBA,333,2009-01-01,19105201,679
Benton County,Kennewick,302,2005-01-01,1277083954,5931
Benton County,Kennewick,302,2006-01-01,1303711932,5986
Benton County,Kennewick,302,2007-01-01,1431833400,6281
Benton County,Kennewick,302,2008-01-01,1442197183,7953
Benton County,Kennewick,302,2009-01-01,1408465687,8509
Benton County,Kennewick,302,2010-01-01,1478865977,8999
Benton County,Kennewick,302,2011-01-01,1558341089,9489
Benton County,Kennewick,302,2012-01-01,1634407729,9794
Benton County,Kennewick,302,2013-01-01,1723129305,10012
Benton County,Kennewick,302,2014-01-01,1768966756,10425
Benton County,Kennewick,302,2015-01-01,1930744550,11068
Benton County,Kennewick,302,2016-01-01,2002185269,11997
Benton County,Prosser,303,2005-01-01,75220819,1867
Benton County,Prosser,303,2006-01-01,83972080,1940
Benton County,Prosser,303,2007-01-01,107537651,2070
Benton County,Prosser,303,2008-01-01,108504237,2769
Benton County,Prosser,303,2009-01-01,107176123,2954
Benton County,Prosser,303,2010-01-01,109261244,3104
Benton County,Prosser,303,2011-01-01,112513152,3225
Benton County,Prosser,303,2012-01-01,113206302,3306
Benton County,Prosser,303,2013-01-01,127177929,3501
Benton County,Prosser,303,2014-01-01,134795656,3696
Benton County,Prosser,303,2015-01-01,144537747,3960
Benton County,Prosser,303,2016-01-01,153928266,4223
Benton County,Richland,304,2005-01-01,686268370,4880
Benton County,Richland,304,2006-01-01,748874072,5038
Benton County,Richland,304,2007-01-01,811662513,5404
Benton County,Richland,304,2008-01-01,802683359,6979
Benton County,Richland,304,2009-01-01,820383380,7629
Benton County,Richland,304,2010-01-01,873190394,8148
Benton County,Richland,304,2011-01-01,954851053,8628
Benton County,Richland,304,2012-01-01,903715128,8961
Benton County,Richland,304,2013-01-01,989662682,9219
Benton County,Richland,304,2014-01-01,1041223820,9611
Benton County,Richland,304,2015-01-01,1129470144,10227
Benton County,Richland,304,2016-01-01,1207697418,11042
Benton County,Unincorporated Benton County,300,2005-01-01,53452848,1075
Benton County,Unincorporated Benton County,300,2006-01-01,58582106,1122
Benton County,Unincorporated Benton County,300,2007-01-01,61357511,1186
Benton County,Unincorporated Benton County,300,2008-01-01,84083075,1873
Benton County,Unincorporated Benton County,300,2009-01-01,170295925,2998
Benton County,Unincorporated Benton County,300,2010-01-01,164306879,3384
Benton County,Unincorporated Benton County,300,2011-01-01,229705528,3749
Benton County,Unincorporated Benton County,300,2012-01-01,182440975,3877
Benton County,Unincorporated Benton County,300,2013-01-01,264040635,5128
Benton County,Unincorporated Benton County,300,2014-01-01,230889463,4344
Benton County,Unincorporated Benton County,300,2015-01-01,285662314,4763
Benton County,Unincorporated Benton County,300,2016-01-01,268130675,4903
Benton County,West Richland,305,2005-01-01,45574456,1331
Benton County,West Richland,305,2006-01-01,44795308,1435
Benton County,West Richland,305,2007-01-01,48677569,1546
Benton County,West Richland,305,2008-01-01,63848600,2042
Benton County,West Richland,305,2009-01-01,65517901,2253
Benton County,West Richland,305,2010-01-01,71356334,2485
Benton County,West Richland,305,2011-01-01,71580585,2688
Benton County,West Richland,305,2012-01-01,67201466,2880
Benton County,West Richland,305,2013-01-01,74890822,3085
Benton County,West Richland,305,2014-01-01,70645181,3263
Benton County,West Richland,305,2015-01-01,85969227,3686
Benton County,West Richland,305,2016-01-01,115281084,4261
Chelan County,Cashmere,401,2005-01-01,31474150,1188
Chelan County,Cashmere,401,2006-01-01,44254010,1300
Chelan County,Cashmere,401,2007-01-01,44847713,1374
Chelan County,Cashmere,401,2008-01-01,30174558,1766
Chelan County,Cashmere,401,2009-01-01,31074776,1939
Chelan County,Cashmere,401,2010-01-01,31010161,2003
Chelan County,Cashmere,401,2011-01-01,31893378,2108
Chelan County,Cashmere,401,2012-01-01,36951478,2134
Chelan County,Cashmere,401,2013-01-01,46950836,2314
Chelan County,Cashmere,401,2014-01-01,44511320,2424
Chelan County,Cashmere,401,2015-01-01,41808186,2615
Chelan County,Cashmere,401,2016-01-01,43560722,2925
Chelan County,Chelan (City),402,2005-01-01,91716354,1739
Chelan County,Chelan (City),402,2006-01-01,126266280,1912
Chelan County,Chelan (City),402,2007-01-01,140191115,2105
Chelan County,Chelan (City),402,2008-01-01,154177387,2647
Chelan County,Chelan (City),402,2009-01-01,130209464,2792
Chelan County,Chelan (City),402,2010-01-01,123406812,2896
Chelan County,Chelan (City),402,2011-01-01,123763306,2961
Chelan County,Chelan (City),402,2012-01-01,134447691,3113
Chelan County,Chelan (City),402,2013-01-01,147098796,3241
Chelan County,Chelan (City),402,2014-01-01,161237635,3334
Chelan County,Chelan (City),402,2015-01-01,171517238,3641
Chelan County,Chelan (City),402,2016-01-01,190488446,4119
Chelan County,Entiat,403,2005-01-01,4727143,514
Chelan County,Entiat,403,2006-01-01,5213510,543
Chelan County,Entiat,403,2007-01-01,7246650,594
Chelan County,Entiat,403,2008-01-01,9867437,830
Chelan County,Entiat,403,2009-01-01,6813645,871
Chelan County,Entiat,403,2010-01-01,5786947,910
Chelan County,Entiat,403,2011-01-01,7239490,944
Chelan County,Entiat,403,2012-01-01,9275705,970
Chelan County,Entiat,403,2013-01-01,8758500,1073
Chelan County,Entiat,403,2014-01-01,12933219,1126
Chelan County,Entiat,403,2015-01-01,14130947,1217
Chelan County,Entiat,403,2016-01-01,10142776,1394
Chelan County,Leavenworth,404,2005-01-01,94324997,1594
Chelan County,Leavenworth,404,2006-01-01,98239260,1704
Chelan County,Leavenworth,404,2007-01-01,109191063,1805
Chelan County,Leavenworth,404,2008-01-01,102744661,2392
Chelan County,Leavenworth,404,2009-01-01,97198535,2517
Chelan County,Leavenworth,404,2010-01-01,106405641,2556
Chelan County,Leavenworth,404,2011-01-01,108200967,2719
Chelan County,Leavenworth,404,2012-01-01,110052399,2828
Chelan County,Leavenworth,404,2013-01-01,123498031,2993
Chelan County,Leavenworth,404,2014-01-01,130588560,3156
Chelan County,Leavenworth,404,2015-01-01,137582858,3386
Chelan County,Leavenworth,404,2016-01-01,158447904,3775
Chelan County,Unincorporated Chelan County,400,2005-01-01,282974655,2309
Chelan County,Unincorporated Chelan County,400,2006-01-01,315732534,2533
Chelan County,Unincorporated Chelan County,400,2007-01-01,347756421,2761
Chelan County,Unincorporated Chelan County,400,2008-01-01,364583052,3841
Chelan County,Unincorporated Chelan County,400,2009-01-01,307157104,4399
Chelan County,Unincorporated Chelan County,400,2010-01-01,283589295,4539
Chelan County,Unincorporated Chelan County,400,2011-01-01,319037548,4942
Chelan County,Unincorporated Chelan County,400,2012-01-01,332329499,5208
Chelan County,Unincorporated Chelan County,400,2013-01-01,404073494,5530
Chelan County,Unincorporated Chelan County,400,2014-01-01,484970434,6001
Chelan County,Unincorporated Chelan County,400,2015-01-01,543164054,6475
Chelan County,Unincorporated Chelan County,400,2016-01-01,633127206,6923
Chelan County,Wenatchee,405,2005-01-01,715070879,4688
Chelan County,Wenatchee,405,2006-01-01,793720862,4921
Chelan County,Wenatchee,405,2007-01-01,844934418,5262
Chelan County,Wenatchee,405,2008-01-01,871007707,6734
Chelan County,Wenatchee,405,2009-01-01,727592890,7203
Chelan County,Wenatchee,405,2010-01-01,768796814,7363
Chelan County,Wenatchee,405,2011-01-01,717802724,7661
Chelan County,Wenatchee,405,2012-01-01,702018924,7858
Chelan County,Wenatchee,405,2013-01-01,723987687,8215
Chelan County,Wenatchee,405,2014-01-01,763726959,8571
Chelan County,Wenatchee,405,2015-01-01,874464557,9075
Chelan County,Wenatchee,405,2016-01-01,981982588,9854
Clallam County,Forks,501,2005-01-01,38146671,1025
Clallam County,Forks,501,2006-01-01,40061045,1102
Clallam County,Forks,501,2007-01-01,40055669,1153
Clallam County,Forks,501,2008-01-01,41506374,1519
Clallam County,Forks,501,2009-01-01,46234390,1653
Clallam County,Forks,501,2010-01-01,48882329,1744
Clallam County,Forks,501,2011-01-01,62553354,1781
Clallam County,Forks,501,2012-01-01,47313354,1782
Clallam County,Forks,501,2013-01-01,50584504,1931
Clallam County,Forks,501,2014-01-01,52028635,1944
Clallam County,Forks,501,2015-01-01,48894633,2097
Clallam County,Forks,501,2016-01-01,54736542,2346
Clallam County,Port Angeles,502,2005-01-01,324207559,3697
Clallam County,Port Angeles,502,2006-01-01,360255012,3911
Clallam County,Port Angeles,502,2007-01-01,374261639,4078
Clallam County,Port Angeles,502,2008-01-01,337822334,5354
Clallam County,Port Angeles,502,2009-01-01,304189489,5787
Clallam County,Port Angeles,502,2010-01-01,312603974,6003
Clallam County,Port Angeles,502,2011-01-01,304488499,6239
Clallam County,Port Angeles,502,2012-01-01,303837814,6277
Clallam County,Port Angeles,502,2013-01-01,308604193,6476
Clallam County,Port Angeles,502,2014-01-01,306568627,6606
Clallam County,Port Angeles,502,2015-01-01,370466677,7192
Clallam County,Port Angeles,502,2016-01-01,400749383,7791
Clallam County,Sequim,503,2005-01-01,244606775,2956
Clallam County,Sequim,503,2006-01-01,284216958,3124
Clallam County,Sequim,503,2007-01-01,307207513,3327
Clallam County,Sequim,503,2008-01-01,269178947,4257
Clallam County,Sequim,503,2009-01-01,259331058,4588
Clallam County,Sequim,503,2010-01-01,259948039,4865
Clallam County,Sequim,503,2011-01-01,259653124,5009
Clallam County,Sequim,503,2012-01-01,251315242,5082
Clallam County,Sequim,503,2013-01-01,261962959,5141
Clallam County,Sequim,503,2014-01-01,277322566,5250
Clallam County,Sequim,503,2015-01-01,297900036,5625
Clallam County,Sequim,503,2016-01-01,316764195,6279
Clallam County,Unincorporated Clallam County,500,2005-01-01,350978484,2292
Clallam County,Unincorporated Clallam County,500,2006-01-01,342044522,2438
Clallam County,Unincorporated Clallam County,500,2007-01-01,341570655,2596
Clallam County,Unincorporated Clallam County,500,2008-01-01,295354420,3561
Clallam County,Unincorporated Clallam County,500,2009-01-01,278342519,4098
Clallam County,Unincorporated Clallam County,500,2010-01-01,295272920,4423
Clallam County,Unincorporated Clallam County,500,2011-01-01,282802186,4663
Clallam County,Unincorporated Clallam County,500,2012-01-01,287186316,4836
Clallam County,Unincorporated Clallam County,500,2013-01-01,327499339,4940
Clallam County,Unincorporated Clallam County,500,2014-01-01,338732560,5306
Clallam County,Unincorporated Clallam County,500,2015-01-01,370453565,5730
Clallam County,Unincorporated Clallam County,500,2016-01-01,396755848,6053
Clark County,Battle Ground,601,2005-01-01,179755259,3501
Clark County,Battle Ground,601,2006-01-01,184511439,3711
Clark County,Battle Ground,601,2007-01-01,198762280,3901
Clark County,Battle Ground,601,2008-01-01,193145682,4505
Clark County,Battle Ground,601,2009-01-01,168948397,4773
Clark County,Battle Ground,601,2010-01-01,183424249,4878
Clark County,Battle Ground,601,2011-01-01,172313692,4949
Clark County,Battle Ground,601,2012-01-01,183546463,5232
Clark County,Battle Ground,601,2013-01-01,219992058,5461
Clark County,Battle Ground,601,2014-01-01,239526152,5911
Clark County,Battle Ground,601,2015-01-01,272457133,6449
Clark County,Battle Ground,601,2016-01-01,318776474,7297
Clark County,Camas,602,2005-01-01,155954813,3750
Clark County,Camas,602,2006-01-01,164289606,4130
Clark County,Camas,602,2007-01-01,150365088,4265
Clark County,Camas,602,2008-01-01,152387100,4790
Clark County,Camas,602,2009-01-01,147233592,4995
Clark County,Camas,602,2010-01-01,174950555,5320
Clark County,Camas,602,2011-01-01,195396845,5613
Clark County,Camas,602,2012-01-01,201045570,5806
Clark County,Camas,602,2013-01-01,192328444,6138
Clark County,Camas,602,2014-01-01,218587956,6626
Clark County,Camas,602,2015-01-01,237461784,7153
Clark County,Camas,602,2016-01-01,270731340,7934
Clark County,Clark County PTBA,666,2005-01-01,272018716,1729
Clark County,Clark County PTBA,666,2006-01-01,1237722638,3517
Clark County,Clark County PTBA,666,2007-01-01,1198272431,3731
Clark County,Clark County PTBA,666,2008-01-01,1094135463,4734
Clark County,Clark County PTBA,666,2009-01-01,219501669,2896
Clark County,La Center,603,2005-01-01,24832759,1523
Clark County,La Center,603,2006-01-01,21438388,1606
Clark County,La Center,603,2007-01-01,17245054,1605
Clark County,La Center,603,2008-01-01,16258057,1832
Clark County,La Center,603,2009-01-01,16987831,1902
Clark County,La Center,603,2010-01-01,24261555,2133
Clark County,La Center,603,2011-01-01,16591728,2128
Clark County,La Center,603,2012-01-01,15520071,2146
Clark County,La Center,603,2013-01-01,20386079,2396
Clark County,La Center,603,2014-01-01,20197451,2525
Clark County,La Center,603,2015-01-01,22417326,2736
Clark County,La Center,603,2016-01-01,49446352,3087
Clark County,Ridgefield,604,2005-01-01,71489745,2553
Clark County,Ridgefield,604,2006-01-01,102628576,2797
Clark County,Ridgefield,604,2007-01-01,95181511,2930
Clark County,Ridgefield,604,2008-01-01,54686525,3198
Clark County,Ridgefield,604,2009-01-01,44596363,3332
Clark County,Ridgefield,604,2010-01-01,62587223,3468
Clark County,Ridgefield,604,2011-01-01,51998961,3690
Clark County,Ridgefield,604,2012-01-01,65428974,3865
Clark County,Ridgefield,604,2013-01-01,98302076,4162
Clark County,Ridgefield,604,2014-01-01,115080383,4509
Clark County,Ridgefield,604,2015-01-01,113248109,4993
Clark County,Ridgefield,604,2016-01-01,140235869,5641
Clark County,Unincorporated Clark County,600,2005-01-01,1258162668,6065
Clark County,Unincorporated Clark County,600,2006-01-01,349688963,4795
Clark County,Unincorporated Clark County,600,2007-01-01,341430357,4859
Clark County,Unincorporated Clark County,600,2008-01-01,282205237,5490
Clark County,Unincorporated Clark County,600,2009-01-01,937102405,8381
Clark County,Unincorporated Clark County,600,2010-01-01,1210332175,9109
Clark County,Unincorporated Clark County,600,2011-01-01,1248535367,9409
Clark County,Unincorporated Clark County,600,2012-01-01,1327102727,9956
Clark County,Unincorporated Clark County,600,2013-01-01,1445212358,10335
Clark County,Unincorporated Clark County,600,2014-01-01,1537865862,11110
Clark County,Unincorporated Clark County,600,2015-01-01,1731897441,12024
Clark County,Unincorporated Clark County,600,2016-01-01,1902622475,12996
Clark County,Vancouver,605,2005-01-01,2480107566,11596
Clark County,Vancouver,605,2006-01-01,2645201350,12262
Clark County,Vancouver,605,2007-01-01,2709521380,12616
Clark County,Vancouver,605,2008-01-01,2631528163,14783
Clark County,Vancouver,605,2009-01-01,2257127731,15275
Clark County,Vancouver,605,2010-01-01,2276978353,15876
Clark County,Vancouver,605,2011-01-01,2406546571,16180
Clark County,Vancouver,605,2012-01-01,2547086822,16820
Clark County,Vancouver,605,2013-01-01,2768847022,17199
Clark County,Vancouver,605,2014-01-01,3011731201,18089
Clark County,Vancouver,605,2015-01-01,3463760187,19304
Clark County,Vancouver,605,2016-01-01,3642848735,20529
Clark County,Washougal,606,2005-01-01,130581659,2958
Clark County,Washougal,606,2006-01-01,146908554,3220
Clark County,Washougal,606,2007-01-01,129591785,3282
Clark County,Washougal,606,2008-01-01,117634700,3652
Clark County,Washougal,606,2009-01-01,92763178,3762
Clark County,Washougal,606,2010-01-01,96764480,3964
Clark County,Washougal,606,2011-01-01,98986416,4163
Clark County,Washougal,606,2012-01-01,109081488,4346
Clark County,Washougal,606,2013-01-01,117030405,4526
Clark County,Washougal,606,2014-01-01,132961565,4887
Clark County,Washougal,606,2015-01-01,155261822,5439
Clark County,Washougal,606,2016-01-01,169391828,5981
Clark County,Yacolt,607,2005-01-01,6900251,1024
Clark County,Yacolt,607,2006-01-01,12748156,1141
Clark County,Yacolt,607,2007-01-01,7379202,1139
Clark County,Yacolt,607,2008-01-01,6800124,1267
Clark County,Yacolt,607,2009-01-01,8748424,1344
Clark County,Yacolt,607,2010-01-01,6970084,1342
Clark County,Yacolt,607,2011-01-01,6925292,1366
Clark County,Yacolt,607,2012-01-01,7442087,1455
Clark County,Yacolt,607,2013-01-01,7611126,1512
Clark County,Yacolt,607,2014-01-01,8897092,1633
Clark County,Yacolt,607,2015-01-01,10724459,1803
Clark County,Yacolt,607,2016-01-01,12633489,2049
Columbia County,Dayton,701,2005-01-01,24560006,1016
Columbia County,Dayton,701,2006-01-01,23954519,1070
Columbia County,Dayton,701,2007-01-01,29685331,1159
Columbia County,Dayton,701,2008-01-01,27906696,1460
Columbia County,Dayton,701,2009-01-01,28075126,1654
Columbia County,Dayton,701,2010-01-01,29766196,1705
Columbia County,Dayton,701,2011-01-01,34596367,1820
Columbia County,Dayton,701,2012-01-01,31761282,1890
Columbia County,Dayton,701,2013-01-01,33695875,1894
Columbia County,Dayton,701,2014-01-01,35088179,2063
Columbia County,Dayton,701,2015-01-01,30491431,2143
Columbia County,Dayton,701,2016-01-01,32673032,2347
Columbia County,Starbuck,702,2005-01-01,382237,132
Columbia County,Starbuck,702,2006-01-01,372971,131
Columbia County,Starbuck,702,2007-01-01,523741,157
Columbia County,Starbuck,702,2008-01-01,525895,188
Columbia County,Starbuck,702,2009-01-01,700718,228
Columbia County,Starbuck,702,2010-01-01,677815,243
Columbia County,Starbuck,702,2011-01-01,845243,260
Columbia County,Starbuck,702,2012-01-01,730848,280
Columbia County,Starbuck,702,2013-01-01,650755,270
Columbia County,Starbuck,702,2014-01-01,811713,291
Columbia County,Starbuck,702,2015-01-01,726695,310
Columbia County,Starbuck,702,2016-01-01,659839,356
Columbia County,Unincorporated Columbia County,700,2005-01-01,2657488,174
Columbia County,Unincorporated Columbia County,700,2006-01-01,5032240,248
Columbia County,Unincorporated Columbia County,700,2007-01-01,10332183,262
Columbia County,Unincorporated Columbia County,700,2008-01-01,8569414,400
Columbia County,Unincorporated Columbia County,700,2009-01-01,8674621,529
Columbia County,Unincorporated Columbia County,700,2010-01-01,7720184,607
Columbia County,Unincorporated Columbia County,700,2011-01-01,20278118,668
Columbia County,Unincorporated Columbia County,700,2012-01-01,36866718,666
Columbia County,Unincorporated Columbia County,700,2013-01-01,42890762,741
Columbia County,Unincorporated Columbia County,700,2014-01-01,294702277,840
Columbia County,Unincorporated Columbia County,700,2015-01-01,36776935,906
Columbia County,Unincorporated Columbia County,700,2016-01-01,27097842,900
Cowlitz County,Castle Rock,801,2005-01-01,32071748,1333
Cowlitz County,Castle Rock,801,2006-01-01,34297262,1457
Cowlitz County,Castle Rock,801,2007-01-01,36076693,1489
Cowlitz County,Castle Rock,801,2008-01-01,37883040,1776
Cowlitz County,Castle Rock,801,2009-01-01,33630281,1870
Cowlitz County,Castle Rock,801,2010-01-01,35347907,1954
Cowlitz County,Castle Rock,801,2011-01-01,34180822,2016
Cowlitz County,Castle Rock,801,2012-01-01,37399127,2024
Cowlitz County,Castle Rock,801,2013-01-01,39488217,2154
Cowlitz County,Castle Rock,801,2014-01-01,39542529,2226
Cowlitz County,Castle Rock,801,2015-01-01,40883985,2434
Cowlitz County,Castle Rock,801,2016-01-01,40918990,2683
Cowlitz County,Kalama,802,2005-01-01,25693288,1513
Cowlitz County,Kalama,802,2006-01-01,31655418,1687
Cowlitz County,Kalama,802,2007-01-01,35302140,1675
Cowlitz County,Kalama,802,2008-01-01,35092875,1961
Cowlitz County,Kalama,802,2009-01-01,29128750,1943
Cowlitz County,Kalama,802,2010-01-01,27283621,1991
Cowlitz County,Kalama,802,2011-01-01,26154980,2096
Cowlitz County,Kalama,802,2012-01-01,28980975,2143
Cowlitz County,Kalama,802,2013-01-01,31043337,2204
Cowlitz County,Kalama,802,2014-01-01,38054426,2372
Cowlitz County,Kalama,802,2015-01-01,39566032,2591
Cowlitz County,Kalama,802,2016-01-01,41047676,2892
Cowlitz County,Kelso,803,2005-01-01,216106777,2661
Cowlitz County,Kelso,803,2006-01-01,228739878,2866
Cowlitz County,Kelso,803,2007-01-01,234874417,2990
Cowlitz County,Kelso,803,2008-01-01,221637462,3548
Cowlitz County,Kelso,803,2009-01-01,198084122,3726
Cowlitz County,Kelso,803,2010-01-01,209568211,3873
Cowlitz County,Kelso,803,2011-01-01,209082215,3987
Cowlitz County,Kelso,803,2012-01-01,208575687,4132
Cowlitz County,Kelso,803,2013-01-01,207541104,4222
Cowlitz County,Kelso,803,2014-01-01,233145309,4518
Cowlitz County,Kelso,803,2015-01-01,241213025,4713
Cowlitz County,Kelso,803,2016-01-01,274609711,5234
Cowlitz County,Longview,804,2005-01-01,703435995,4701
Cowlitz County,Longview,804,2006-01-01,764976791,4972
Cowlitz County,Longview,804,2007-01-01,816072795,5175
Cowlitz County,Longview,804,2008-01-01,744634973,6191
Cowlitz County,Longview,804,2009-01-01,670684350,6631
Cowlitz County,Longview,804,2010-01-01,683163957,6907
Cowlitz County,Longview,804,2011-01-01,669423841,7138
Cowlitz County,Longview,804,2012-01-01,686606233,7245
Cowlitz County,Longview,804,2013-01-01,753076551,7408
Cowlitz County,Longview,804,2014-01-01,767980339,7621
Cowlitz County,Longview,804,2015-01-01,819747072,8130
Cowlitz County,Longview,804,2016-01-01,859360489,8812
Cowlitz County,Unincorporated Cowlitz County,800,2005-01-01,179003068,2164
Cowlitz County,Unincorporated Cowlitz County,800,2006-01-01,167133462,2372
Cowlitz County,Unincorporated Cowlitz County,800,2007-01-01,173442911,2485
Cowlitz County,Unincorporated Cowlitz County,800,2008-01-01,141270856,3115
